Filename;Sensibility;Specificity;F1_score;TP;FP;TN;FN
F7I023_CALJA.gar;1.0;0.027;0.053;624;22190;0;0
H2NCR2_PONAB.gar;0.86;0.139;0.239;2896;17897;0;472
ARL6_CAEEL.gar;1.0;0.38;0.551;573;933;0;0
M3Z5I9_MUSPF.gar;0.992;0.5;0.665;2125;2125;17;17
BBS5_HUMAN.gar;1.0;0.126;0.224;3474;24003;0;1
Q4Q1J3_LEIMA.gar;0.0;0.0;0.0;0;1488;0;1488
G3N7I2_GASAC.gar;1.0;0.209;0.346;2247;8485;0;0
TRI32_HUMAN.gar;1.0;0.264;0.418;3688;10283;0;0
F6XCD9_CANLF.gar;1.0;0.008;0.016;3201;411393;0;0
MKKS_MOUSE.gar;0.962;0.162;0.277;2823;14579;89;112
H0WCG0_CAVPO.gar;1.0;0.114;0.205;1782;13795;0;0
F1SGD6_PIG.gar;0.998;0.871;0.93;2913;430;0;6
F7AHJ9_HORSE.gar;1.0;0.124;0.221;1880;13341;0;0
W5LDX9_ASTMX.gar;1.0;0.109;0.197;1554;12685;0;0
B7XJ53_ENTBH.gar;0.0;0.0;0.0;0;648;0;648
F1S1T9_PIG.gar;0.84;0.056;0.105;1970;33348;9067;374
F6PJY2_HORSE.gar;0.0;0.0;0.0;0;0;9870;1238
H0WTY6_OTOGA.gar;0.999;0.018;0.035;1860;100948;0;1
U3K4J7_FICAL.gar;1.0;0.085;0.157;1617;17398;0;0
F7IDY9_CALJA.gar;1.0;0.105;0.19;1963;16728;0;0
S9UZY7_9TRYP.gar;0.0;0.0;0.0;0;1740;0;1740
W4YZF5_STRPU.gar;0.963;0.309;0.468;3423;7661;0;131
F7HEV6_CALJA.gar;0.042;0.007;0.012;106;15149;9769;2413
A0A0G4IPH3_PLABS.gar;0.0;0.0;0.0;0;0;347;1032
K7FH00_PELSI.gar;0.825;0.085;0.154;3184;34078;0;674
G3P7I9_GASAC.gar;1.0;0.563;0.72;2003;1554;0;0
Q5XI30_RAT.gar;0.995;0.162;0.279;2952;15298;0;16
T0PXD2_9STRA.gar;0.081;0.91;0.149;132;13;483;1504
W2ZBK5_PHYPR.gar;0.0;0.0;0.0;0;0;1977;1977
A0A0D9R018_CHLSB.gar;0.931;0.355;0.514;5974;10871;0;446
G1LXJ6_AILME.gar;1.0;0.116;0.208;1791;13620;0;0
B4HV21_DROSE.gar;1.0;0.878;0.935;1818;252;0;0
W2Z3I6_PHYPR.gar;0.978;0.97;0.974;2338;73;0;53
A0A0S4JE34_BODSA.gar;1.0;0.5;0.667;1035;1035;0;0
G3W269_SARHA.gar;0.961;0.143;0.249;3270;19543;0;134
G3VZE0_SARHA.gar;0.461;0.029;0.055;1360;45325;0;1593
M3WEE9_FELCA.gar;1.0;0.041;0.079;693;16197;0;0
G3RQW7_GORGO.gar;0.013;0.007;0.009;29;4170;6132;2232
H2MKZ4_ORYLA.gar;0.985;0.026;0.051;2608;97552;0;39
H3GVL7_PHYRM.gar;0.0;0.0;0.0;0;0;72;2178
G1KSD3_ANOCA.gar;0.574;0.177;0.271;2015;9366;0;1498
A2E557_TRIVA.gar;1.0;0.5;0.667;1512;1512;0;0
K7JBG2_NASVI.gar;1.0;0.794;0.885;1737;451;0;0
H3D829_TETNG.gar;1.0;0.335;0.502;912;1807;0;0
H2QJY8_PANTR.gar;0.135;0.018;0.032;342;18506;8599;2185
K3X3B3_PYTUL.gar;1.0;0.5;0.667;1026;1026;0;0
H0XEP4_OTOGA.gar;1.0;0.044;0.084;2148;47110;0;0
G1PE46_MYOLU.gar;1.0;0.046;0.088;2148;44465;0;0
IFT27_MOUSE.gar;1.0;0.069;0.129;1012;13632;0;0
E0VEH7_PEDHC.gar;1.0;0.773;0.872;921;271;0;0
F1N626_BOVIN.gar;1.0;0.022;0.043;2029;90870;0;0
D0MZ16_PHYIT.gar;1.0;0.747;0.855;1770;598;0;0
Q4DW95_TRYCC.gar;1.0;0.5;0.667;2319;2319;0;0
D2VIC7_NAEGR.gar;1.0;0.923;0.96;1059;88;0;0
W5N2B1_LEPOC.gar;0.91;0.096;0.174;1953;18385;0;194
D2UXT8_NAEGR.gar;1.0;0.5;0.667;1368;1368;0;0
E2RKK7_CANLF.gar;1.0;0.5;0.667;1962;1962;0;0
W4Y9Z5_STRPU.gar;1.0;0.274;0.43;2842;7516;0;0
A2DE41_TRIVA.gar;1.0;0.5;0.667;1512;1512;0;0
H3BHT8_LATCH.gar;0.941;0.075;0.139;2175;26944;0;137
G3NM06_GASAC.gar;1.0;0.347;0.515;1757;3304;0;0
G3QWF1_GORGO.gar;0.862;0.018;0.035;1773;94120;8694;283
I3M6W3_ICTTR.gar;0.984;0.089;0.163;2129;21914;0;34
A0A067CAA2_SAPPC.gar;0.0;0.0;0.0;0;0;182;567
A0A0D9RRT6_CHLSB.gar;1.0;0.054;0.102;1366;23975;0;0
G1T913_RABIT.gar;1.0;0.5;0.667;2127;2127;0;0
C4VA57_NOSCE.gar;0.0;0.0;0.0;0;0;507;507
W5LYF8_LEPOC.gar;0.951;0.153;0.264;1614;8942;0;84
A0A087XH33_POEFO.gar;1.0;0.148;0.258;228;1313;84;0
F6VTH6_ORNAN.gar;0.95;0.117;0.208;1402;10575;1;74
A4IDK2_LEIIN.gar;0.0;0.0;0.0;0;1488;0;1488
E2R1C7_CANLF.gar;1.0;0.5;0.667;2142;2142;0;0
W2Q7F5_PHYPN.gar;0.878;0.959;0.917;1462;63;0;203
D0NEL4_PHYIT.gar;0.0;0.0;0.0;0;0;67;567
G1RDU8_NOMLE.gar;0.977;0.045;0.086;2270;48287;0;53
H3DMY8_TETNG.gar;1.0;0.337;0.504;2136;4204;0;0
F6VLT6_CALJA.gar;0.651;0.01;0.02;567;58357;10000;304
H2NBL0_PONAB.gar;1.0;0.171;0.292;207;1002;0;0
S9WLZ2_9TRYP.gar;0.0;0.0;0.0;0;1761;0;1761
TTC8_CAEEL.gar;0.999;0.658;0.793;1709;887;0;1
F7DYZ0_HORSE.gar;0.906;0.174;0.292;2169;10325;0;224
F6ZUJ5_CALJA.gar;0.687;0.013;0.026;1459;110060;9710;664
S9UWW3_9TRYP.gar;1.0;0.5;0.667;546;546;0;0
V5DCK5_TRYCR.gar;0.514;0.5;0.507;752;752;712;712
A0A0G4EJP9_VITBC.gar;1.0;0.757;0.862;1542;496;0;0
I3LJG1_PIG.gar;0.949;0.043;0.082;2039;45138;0;110
A0A0D9S9I9_CHLSB.gar;1.0;0.5;0.667;1962;1962;0;0
Q4E2P4_TRYCC.gar;0.0;0.0;0.0;0;1122;0;1122
H2ZZ55_LATCH.gar;0.764;0.054;0.101;2457;42883;2290;757
A0A0D9S9R9_CHLSB.gar;1.0;0.5;0.667;2133;2133;0;0
E0V980_PEDHC.gar;1.0;0.934;0.966;2154;153;0;0
F6X3T5_HORSE.gar;1.0;0.007;0.014;3146;418180;0;0
F6SCB7_MACMU.gar;0.91;0.065;0.121;2349;33794;0;233
F1Q1T8_CANLF.gar;1.0;0.007;0.014;2312;334467;0;0
A0A059EQ31_9MICR.gar;0.0;0.0;0.0;0;487;0;487
CH037_RAT.gar;1.0;0.105;0.19;2017;17276;0;0
K7G526_PELSI.gar;0.968;0.015;0.03;3753;249462;0;125
PTHB1_MOUSE.gar;0.854;0.007;0.014;2888;409011;173;494
H0X602_OTOGA.gar;1.0;0.076;0.141;897;10956;0;0
F6PM46_HORSE.gar;1.0;0.065;0.122;2194;31588;0;0
A0A0H5S6V4_BRUMA.gar;0.903;0.516;0.657;1439;1349;0;155
G3TIP0_LOXAF.gar;1.0;0.087;0.16;2166;22683;0;0
TRI32_MOUSE.gar;1.0;0.284;0.442;3194;8059;0;0
A0A096LWM2_POEFO.gar;0.975;0.411;0.578;1581;2262;0;40
H3AVK0_LATCH.gar;0.473;0.072;0.125;995;12781;2019;1107
BBS10_HUMAN.gar;0.952;0.901;0.926;3421;374;0;174
F6UTK2_ORNAN.gar;0.697;0.025;0.048;1894;73483;191;824
M3YV44_MUSPF.gar;0.627;0.108;0.184;1506;12439;0;897
W4Z211_STRPU.gar;1.0;0.5;0.667;222;222;0;0
F7DYZ6_XENTR.gar;0.984;0.159;0.274;2916;15410;63;47
J9K6V4_ACYPI.gar;1.0;0.72;0.837;1910;743;0;0
F6TUH0_HORSE.gar;1.0;0.83;0.907;2236;457;0;0
BBS2_DANRE.gar;1.0;0.173;0.295;2577;12338;0;0
F6TJD2_ORNAN.gar;0.387;0.067;0.114;1340;18566;0;2127
F6XU90_ORNAN.gar;0.838;0.084;0.153;3000;32624;0;579
H0W8L4_CAVPO.gar;1.0;0.5;0.667;2121;2121;0;0
M3ZHU5_XIPMA.gar;1.0;0.113;0.203;900;7058;0;0
I3MEE1_ICTTR.gar;0.985;0.006;0.012;2621;436369;0;40
G1SEN4_RABIT.gar;0.712;0.103;0.18;3139;27308;0;1268
K2MSG2_TRYCR.gar;1.0;0.5;0.667;1440;1440;0;0
A4HH17_LEIBR.gar;0.0;0.0;0.0;0;561;0;561
G1P0F6_MYOLU.gar;0.999;0.044;0.084;1161;25277;0;1
W6KXN0_9TRYP.gar;1.0;0.5;0.667;1743;1743;0;0
F6WD17_ORNAN.gar;0.847;0.075;0.138;1394;17077;0;251
F7F169_ORNAN.gar;1.0;0.243;0.391;564;1760;0;0
F6QX88_CIOIN.gar;1.0;0.503;0.669;1988;1961;0;0
T1EEF4_HELRO.gar;0.92;0.214;0.347;1132;4164;0;98
W5MZI7_LEPOC.gar;0.882;0.105;0.188;827;7072;0;111
G1SQG3_RABIT.gar;0.926;0.007;0.014;1840;268710;10000;148
A0A078B9U9_STYLE.gar;0.0;0.0;0.0;0;1752;0;1752
M3X7G4_FELCA.gar;1.0;0.062;0.117;2162;32841;0;0
A0A0N0P3G2_LEPSE.gar;1.0;0.5;0.667;555;555;0;0
F6Z5Q1_HORSE.gar;0.984;0.063;0.118;2151;32107;46;36
D6WTY1_TRICA.gar;0.978;0.191;0.32;1640;6968;0;37
W5JPA7_ANODA.gar;0.995;0.592;0.742;2099;1448;0;10
H2V5Z2_TAKRU.gar;1.0;0.169;0.289;1797;8818;0;0
V5BJR9_TRYCR.gar;1.0;0.5;0.667;1122;1122;0;0
A0A0W8C8Z9_PHYNI.gar;0.0;0.0;0.0;0;0;89;567
BBS5_DANRE.gar;0.993;0.125;0.222;1482;10372;0;10
B4J7X0_DROGR.gar;1.0;0.355;0.524;1616;2941;0;0
M3XVF5_MUSPF.gar;1.0;0.11;0.198;1782;14425;0;0
