Filename;Sensibility;Specificity;F1_score;TP;FP;TN;FN
F7I023_CALJA.gar;1.0;0.027;0.053;624;22190;0;0
H2NCR2_PONAB.gar;0.856;0.139;0.239;2883;17897;0;485
ARL6_CAEEL.gar;1.0;0.38;0.551;573;933;0;0
M3Z5I9_MUSPF.gar;0.999;0.5;0.666;2140;2140;2;2
BBS5_HUMAN.gar;1.0;0.126;0.224;3475;24002;1;0
Q4Q1J3_LEIMA.gar;0.0;0.0;0.0;0;1488;0;1488
G3N7I2_GASAC.gar;1.0;0.209;0.346;2247;8485;0;0
TRI32_HUMAN.gar;1.0;0.264;0.418;3688;10283;0;0
F6XCD9_CANLF.gar;1.0;0.008;0.016;3201;411393;0;0
MKKS_MOUSE.gar;0.961;0.162;0.277;2821;14579;89;114
H0WCG0_CAVPO.gar;1.0;0.114;0.205;1782;13795;0;0
F1SGD6_PIG.gar;1.0;0.872;0.932;2919;430;0;0
F7AHJ9_HORSE.gar;1.0;0.124;0.221;1880;13341;0;0
W5LDX9_ASTMX.gar;1.0;0.109;0.197;1554;12685;0;0
B7XJ53_ENTBH.gar;0.0;0.0;0.0;0;648;0;648
F1S1T9_PIG.gar;0.84;0.056;0.105;1970;33245;9170;374
F6PJY2_HORSE.gar;0.0;0.0;0.0;0;0;9870;1238
H0WTY6_OTOGA.gar;0.937;0.017;0.033;1743;100948;0;118
U3K4J7_FICAL.gar;1.0;0.085;0.157;1617;17398;0;0
F7IDY9_CALJA.gar;1.0;0.105;0.19;1963;16728;0;0
S9UZY7_9TRYP.gar;0.0;0.0;0.0;0;1740;0;1740
W4YZF5_STRPU.gar;0.962;0.309;0.468;3419;7661;0;135
F7HEV6_CALJA.gar;0.042;0.006;0.01;106;17149;7769;2413
A0A0G4IPH3_PLABS.gar;0.0;0.0;0.0;0;347;0;1032
K7FH00_PELSI.gar;0.827;0.086;0.156;3191;34078;0;667
G3P7I9_GASAC.gar;1.0;0.563;0.72;2003;1554;0;0
Q5XI30_RAT.gar;0.995;0.162;0.279;2953;15298;0;15
T0PXD2_9STRA.gar;0.517;0.796;0.627;846;217;279;790
W2ZBK5_PHYPR.gar;0.0;0.0;0.0;0;0;1977;1977
A0A0D9R018_CHLSB.gar;0.963;0.362;0.526;6180;10871;0;240
G1LXJ6_AILME.gar;1.0;0.116;0.208;1791;13620;0;0
B4HV21_DROSE.gar;1.0;0.878;0.935;1818;252;0;0
W2Z3I6_PHYPR.gar;0.128;0.808;0.221;307;73;0;2084
A0A0S4JE34_BODSA.gar;1.0;0.5;0.667;1035;1035;0;0
G3W269_SARHA.gar;0.961;0.143;0.249;3272;19543;0;132
G3VZE0_SARHA.gar;0.465;0.029;0.055;1374;45325;0;1579
M3WEE9_FELCA.gar;1.0;0.041;0.079;693;16197;0;0
G3RQW7_GORGO.gar;0.013;0.007;0.009;29;4171;6131;2232
H2MKZ4_ORYLA.gar;0.985;0.026;0.051;2608;97552;0;39
H3GVL7_PHYRM.gar;1.0;0.968;0.984;2178;72;0;0
G1KSD3_ANOCA.gar;0.572;0.177;0.27;2010;9366;0;1503
A2E557_TRIVA.gar;1.0;0.5;0.667;1512;1512;0;0
K7JBG2_NASVI.gar;1.0;0.794;0.885;1737;451;0;0
H3D829_TETNG.gar;1.0;0.335;0.502;912;1807;0;0
H2QJY8_PANTR.gar;0.135;0.016;0.029;342;20506;6599;2185
K3X3B3_PYTUL.gar;1.0;0.5;0.667;1026;1026;0;0
H0XEP4_OTOGA.gar;1.0;0.044;0.084;2148;47110;0;0
G1PE46_MYOLU.gar;1.0;0.046;0.088;2148;44465;0;0
IFT27_MOUSE.gar;0.999;0.069;0.129;1011;13632;0;1
E0VEH7_PEDHC.gar;1.0;0.773;0.872;921;271;0;0
F1N626_BOVIN.gar;0.941;0.021;0.041;1910;90827;43;119
D0MZ16_PHYIT.gar;1.0;0.747;0.855;1770;598;0;0
Q4DW95_TRYCC.gar;1.0;0.5;0.667;2319;2319;0;0
D2VIC7_NAEGR.gar;1.0;0.923;0.96;1059;88;0;0
W5N2B1_LEPOC.gar;0.909;0.096;0.174;1952;18385;0;195
D2UXT8_NAEGR.gar;1.0;0.5;0.667;1368;1368;0;0
E2RKK7_CANLF.gar;1.0;0.5;0.667;1962;1962;0;0
W4Y9Z5_STRPU.gar;1.0;0.274;0.43;2842;7516;0;0
A2DE41_TRIVA.gar;1.0;0.5;0.667;1512;1512;0;0
H3BHT8_LATCH.gar;0.939;0.075;0.139;2171;26944;0;141
G3NM06_GASAC.gar;1.0;0.347;0.515;1757;3304;0;0
G3QWF1_GORGO.gar;0.888;0.019;0.037;1826;94124;8690;230
I3M6W3_ICTTR.gar;0.989;0.089;0.163;2140;21914;0;23
A0A067CAA2_SAPPC.gar;0.0;0.0;0.0;0;0;182;567
A0A0D9RRT6_CHLSB.gar;1.0;0.054;0.102;1366;23975;0;0
G1T913_RABIT.gar;1.0;0.5;0.667;2126;2126;1;1
C4VA57_NOSCE.gar;0.0;0.0;0.0;0;0;507;507
W5LYF8_LEPOC.gar;0.952;0.153;0.264;1616;8942;0;82
A0A087XH33_POEFO.gar;1.0;0.148;0.258;228;1308;89;0
F6VTH6_ORNAN.gar;0.954;0.117;0.208;1408;10575;1;68
A4IDK2_LEIIN.gar;0.0;0.0;0.0;0;0;1488;1488
E2R1C7_CANLF.gar;1.0;0.5;0.667;2142;2142;0;0
W2Q7F5_PHYPN.gar;1.0;0.964;0.982;1665;63;0;0
D0NEL4_PHYIT.gar;0.0;0.0;0.0;0;67;0;567
G1RDU8_NOMLE.gar;0.975;0.045;0.086;2266;48287;0;57
H3DMY8_TETNG.gar;1.0;0.337;0.504;2136;4204;0;0
F6VLT6_CALJA.gar;0.651;0.009;0.018;567;60357;8000;304
H2NBL0_PONAB.gar;1.0;0.171;0.292;207;1002;0;0
S9WLZ2_9TRYP.gar;0.0;0.0;0.0;0;1761;0;1761
TTC8_CAEEL.gar;0.999;0.658;0.793;1709;887;0;1
F7DYZ0_HORSE.gar;0.901;0.194;0.319;2156;8976;1349;237
F6ZUJ5_CALJA.gar;0.687;0.013;0.026;1458;112060;7710;665
S9UWW3_9TRYP.gar;1.0;0.5;0.667;546;546;0;0
V5DCK5_TRYCR.gar;0.0;0.0;0.0;0;1464;0;1464
A0A0G4EJP9_VITBC.gar;1.0;0.757;0.862;1542;496;0;0
I3LJG1_PIG.gar;0.699;0.032;0.061;1502;45138;0;647
A0A0D9S9I9_CHLSB.gar;1.0;0.5;0.667;1962;1962;0;0
Q4E2P4_TRYCC.gar;0.0;0.0;0.0;0;1122;0;1122
H2ZZ55_LATCH.gar;0.82;0.055;0.103;2636;45172;1;578
A0A0D9S9R9_CHLSB.gar;1.0;0.5;0.667;2133;2133;0;0
E0V980_PEDHC.gar;1.0;0.934;0.966;2154;153;0;0
F6X3T5_HORSE.gar;1.0;0.007;0.014;3146;418180;0;0
F6SCB7_MACMU.gar;0.911;0.065;0.121;2351;33794;0;231
F1Q1T8_CANLF.gar;1.0;0.007;0.014;2312;334467;0;0
A0A059EQ31_9MICR.gar;0.0;0.0;0.0;0;487;0;487
CH037_RAT.gar;1.0;0.105;0.19;2017;17276;0;0
K7G526_PELSI.gar;0.967;0.015;0.03;3751;249462;0;127
PTHB1_MOUSE.gar;0.844;0.007;0.014;2855;409011;173;527
H0X602_OTOGA.gar;1.0;0.076;0.141;897;10956;0;0
F6PM46_HORSE.gar;1.0;0.065;0.122;2194;31588;0;0
A0A0H5S6V4_BRUMA.gar;0.999;0.542;0.703;1593;1348;1;1
G3TIP0_LOXAF.gar;1.0;0.087;0.16;2166;22683;0;0
TRI32_MOUSE.gar;1.0;0.284;0.442;3194;8059;0;0
A0A096LWM2_POEFO.gar;0.976;0.412;0.579;1582;2262;0;39
H3AVK0_LATCH.gar;0.473;0.072;0.125;994;12801;1999;1108
BBS10_HUMAN.gar;0.769;0.881;0.821;2766;374;0;829
F6UTK2_ORNAN.gar;0.694;0.025;0.048;1885;73474;200;833
M3YV44_MUSPF.gar;0.637;0.11;0.188;1530;12439;0;873
W4Z211_STRPU.gar;1.0;0.5;0.667;222;222;0;0
F7DYZ6_XENTR.gar;0.984;0.159;0.274;2916;15399;74;47
J9K6V4_ACYPI.gar;1.0;0.72;0.837;1910;743;0;0
F6TUH0_HORSE.gar;1.0;0.83;0.907;2236;457;0;0
BBS2_DANRE.gar;1.0;0.173;0.295;2577;12337;1;0
F6TJD2_ORNAN.gar;0.388;0.068;0.116;1344;18566;0;2123
F6XU90_ORNAN.gar;0.832;0.084;0.153;2979;32624;0;600
H0W8L4_CAVPO.gar;1.0;0.5;0.667;2121;2121;0;0
M3ZHU5_XIPMA.gar;1.0;0.113;0.203;900;7058;0;0
I3MEE1_ICTTR.gar;0.994;0.006;0.012;2644;436369;0;17
G1SEN4_RABIT.gar;0.204;0.032;0.055;901;27308;0;3506
K2MSG2_TRYCR.gar;1.0;0.5;0.667;1440;1440;0;0
A4HH17_LEIBR.gar;1.0;0.5;0.667;561;561;0;0
G1P0F6_MYOLU.gar;1.0;0.044;0.084;1162;25277;0;0
W6KXN0_9TRYP.gar;1.0;0.5;0.667;1743;1743;0;0
F6WD17_ORNAN.gar;0.948;0.084;0.154;1559;17077;0;86
F7F169_ORNAN.gar;1.0;0.243;0.391;564;1760;0;0
F6QX88_CIOIN.gar;1.0;0.503;0.669;1988;1961;0;0
T1EEF4_HELRO.gar;0.922;0.214;0.347;1134;4164;0;96
W5MZI7_LEPOC.gar;0.889;0.105;0.188;834;7072;0;104
G1SQG3_RABIT.gar;0.926;0.007;0.014;1840;270710;8000;148
A0A078B9U9_STYLE.gar;0.0;0.0;0.0;0;1752;0;1752
M3X7G4_FELCA.gar;1.0;0.062;0.117;2162;32841;0;0
A0A0N0P3G2_LEPSE.gar;1.0;0.5;0.667;555;555;0;0
F6Z5Q1_HORSE.gar;0.984;0.063;0.118;2151;32104;49;36
D6WTY1_TRICA.gar;0.965;0.189;0.316;1619;6968;0;58
W5JPA7_ANODA.gar;0.957;0.582;0.724;2018;1448;0;91
H2V5Z2_TAKRU.gar;1.0;0.169;0.289;1797;8818;0;0
V5BJR9_TRYCR.gar;1.0;0.5;0.667;1122;1122;0;0
A0A0W8C8Z9_PHYNI.gar;0.0;0.0;0.0;0;0;89;567
BBS5_DANRE.gar;0.995;0.125;0.222;1484;10372;0;8
B4J7X0_DROGR.gar;1.0;0.355;0.524;1616;2941;0;0
M3XVF5_MUSPF.gar;1.0;0.11;0.198;1782;14425;0;0
