Filename;Sensibility;Specificity;F1_score;TP;FP;TN;FN
F7I023_CALJA.gar;1.0;0.027;0.053;624;22190;0;0
H2NCR2_PONAB.gar;0.858;0.139;0.239;2891;17897;0;477
ARL6_CAEEL.gar;1.0;0.38;0.551;573;933;0;0
M3Z5I9_MUSPF.gar;0.991;0.5;0.665;2122;2122;20;20
BBS5_HUMAN.gar;1.0;0.126;0.224;3474;24003;0;1
Q4Q1J3_LEIMA.gar;0.0;0.0;0.0;0;0;1488;1488
G3N7I2_GASAC.gar;1.0;0.209;0.346;2247;8485;0;0
TRI32_HUMAN.gar;1.0;0.264;0.418;3688;10283;0;0
F6XCD9_CANLF.gar;1.0;0.008;0.016;3201;411393;0;0
MKKS_MOUSE.gar;0.962;0.162;0.277;2824;14572;96;111
H0WCG0_CAVPO.gar;1.0;0.114;0.205;1782;13795;0;0
F1SGD6_PIG.gar;1.0;0.872;0.932;2919;430;0;0
F7AHJ9_HORSE.gar;1.0;0.124;0.221;1880;13341;0;0
W5LDX9_ASTMX.gar;1.0;0.109;0.197;1554;12685;0;0
B7XJ53_ENTBH.gar;0.0;0.0;0.0;0;648;0;648
F1S1T9_PIG.gar;0.84;0.056;0.105;1970;33259;9156;374
F6PJY2_HORSE.gar;0.0;0.0;0.0;0;0;9870;1238
H0WTY6_OTOGA.gar;0.937;0.017;0.033;1743;100948;0;118
U3K4J7_FICAL.gar;1.0;0.085;0.157;1617;17398;0;0
F7IDY9_CALJA.gar;1.0;0.105;0.19;1963;16728;0;0
S9UZY7_9TRYP.gar;0.978;0.5;0.662;1701;1701;39;39
W4YZF5_STRPU.gar;0.966;0.309;0.468;3432;7661;0;122
F7HEV6_CALJA.gar;0.042;0.006;0.01;106;18918;6000;2413
A0A0G4IPH3_PLABS.gar;0.0;0.0;0.0;0;347;0;1032
K7FH00_PELSI.gar;0.829;0.086;0.156;3199;34078;0;659
G3P7I9_GASAC.gar;1.0;0.563;0.72;2003;1554;0;0
Q5XI30_RAT.gar;0.879;0.238;0.375;2609;8369;6929;359
T0PXD2_9STRA.gar;0.192;0.835;0.312;314;62;434;1322
W2ZBK5_PHYPR.gar;0.0;0.0;0.0;0;0;1977;1977
A0A0D9R018_CHLSB.gar;0.966;0.363;0.528;6199;10871;0;221
G1LXJ6_AILME.gar;1.0;0.116;0.208;1791;13620;0;0
B4HV21_DROSE.gar;1.0;0.878;0.935;1818;252;0;0
W2Z3I6_PHYPR.gar;0.029;1.0;0.056;70;0;73;2321
A0A0S4JE34_BODSA.gar;1.0;0.5;0.667;1035;1035;0;0
G3W269_SARHA.gar;0.961;0.143;0.249;3271;19543;0;133
G3VZE0_SARHA.gar;0.457;0.029;0.055;1350;45325;0;1603
M3WEE9_FELCA.gar;1.0;0.041;0.079;693;16197;0;0
G3RQW7_GORGO.gar;0.013;0.007;0.009;29;4302;6000;2232
H2MKZ4_ORYLA.gar;0.985;0.026;0.051;2606;97552;0;41
H3GVL7_PHYRM.gar;0.0;0.0;0.0;0;72;0;2178
G1KSD3_ANOCA.gar;0.574;0.177;0.271;2017;9366;0;1496
A2E557_TRIVA.gar;1.0;0.5;0.667;1512;1512;0;0
K7JBG2_NASVI.gar;1.0;0.794;0.885;1737;451;0;0
H3D829_TETNG.gar;1.0;0.335;0.502;912;1807;0;0
H2QJY8_PANTR.gar;0.135;0.015;0.027;342;22065;5040;2185
K3X3B3_PYTUL.gar;0.0;0.0;0.0;0;0;1026;1026
H0XEP4_OTOGA.gar;1.0;0.044;0.084;2148;47110;0;0
G1PE46_MYOLU.gar;1.0;0.046;0.088;2148;44465;0;0
IFT27_MOUSE.gar;0.995;0.069;0.129;1007;13632;0;5
E0VEH7_PEDHC.gar;1.0;0.773;0.872;921;271;0;0
F1N626_BOVIN.gar;0.941;0.021;0.041;1910;90865;5;119
D0MZ16_PHYIT.gar;1.0;0.747;0.855;1770;598;0;0
Q4DW95_TRYCC.gar;1.0;0.5;0.667;2319;2319;0;0
D2VIC7_NAEGR.gar;0.771;0.95;0.851;817;43;45;242
W5N2B1_LEPOC.gar;0.907;0.096;0.174;1948;18385;0;199
D2UXT8_NAEGR.gar;1.0;0.5;0.667;1368;1368;0;0
E2RKK7_CANLF.gar;1.0;0.5;0.667;1962;1962;0;0
W4Y9Z5_STRPU.gar;1.0;0.274;0.43;2842;7516;0;0
A2DE41_TRIVA.gar;1.0;0.5;0.667;1512;1512;0;0
H3BHT8_LATCH.gar;0.937;0.074;0.137;2167;26944;0;145
G3NM06_GASAC.gar;1.0;0.347;0.515;1757;3304;0;0
G3QWF1_GORGO.gar;0.864;0.019;0.037;1776;94117;8697;280
I3M6W3_ICTTR.gar;0.989;0.089;0.163;2140;21914;0;23
A0A067CAA2_SAPPC.gar;0.0;0.0;0.0;0;0;182;567
A0A0D9RRT6_CHLSB.gar;1.0;0.054;0.102;1366;23975;0;0
G1T913_RABIT.gar;1.0;0.5;0.667;2126;2126;1;1
C4VA57_NOSCE.gar;0.0;0.0;0.0;0;0;507;507
W5LYF8_LEPOC.gar;0.953;0.153;0.264;1618;8942;0;80
A0A087XH33_POEFO.gar;1.0;0.148;0.258;228;1310;87;0
F6VTH6_ORNAN.gar;0.953;0.117;0.208;1406;10575;1;70
A4IDK2_LEIIN.gar;0.0;0.0;0.0;0;1488;0;1488
E2R1C7_CANLF.gar;1.0;0.5;0.667;2142;2142;0;0
W2Q7F5_PHYPN.gar;1.0;0.964;0.982;1665;63;0;0
D0NEL4_PHYIT.gar;0.0;0.0;0.0;0;0;67;567
G1RDU8_NOMLE.gar;0.978;0.045;0.086;2273;48287;0;50
H3DMY8_TETNG.gar;1.0;0.337;0.504;2136;4204;0;0
F6VLT6_CALJA.gar;0.651;0.009;0.018;567;62357;6000;304
H2NBL0_PONAB.gar;1.0;0.171;0.292;207;1002;0;0
S9WLZ2_9TRYP.gar;0.0;0.0;0.0;0;1761;0;1761
TTC8_CAEEL.gar;1.0;0.658;0.794;1710;887;0;0
F7DYZ0_HORSE.gar;0.901;0.194;0.319;2156;8983;1342;237
F6ZUJ5_CALJA.gar;0.637;0.012;0.024;1352;109035;10735;771
S9UWW3_9TRYP.gar;1.0;0.5;0.667;546;546;0;0
V5DCK5_TRYCR.gar;0.954;0.5;0.656;1396;1396;68;68
A0A0G4EJP9_VITBC.gar;1.0;0.757;0.862;1542;496;0;0
I3LJG1_PIG.gar;0.681;0.031;0.059;1463;45138;0;686
A0A0D9S9I9_CHLSB.gar;1.0;0.5;0.667;1962;1962;0;0
Q4E2P4_TRYCC.gar;0.0;0.0;0.0;0;1122;0;1122
H2ZZ55_LATCH.gar;0.705;0.05;0.093;2265;42596;2577;949
A0A0D9S9R9_CHLSB.gar;1.0;0.5;0.667;2133;2133;0;0
E0V980_PEDHC.gar;1.0;0.934;0.966;2154;153;0;0
F6X3T5_HORSE.gar;1.0;0.007;0.014;3146;418180;0;0
F6SCB7_MACMU.gar;0.908;0.065;0.121;2345;33794;0;237
F1Q1T8_CANLF.gar;1.0;0.007;0.014;2312;334467;0;0
A0A059EQ31_9MICR.gar;0.0;0.0;0.0;0;487;0;487
CH037_RAT.gar;1.0;0.105;0.19;2017;17276;0;0
K7G526_PELSI.gar;0.937;0.014;0.028;3632;249462;0;246
PTHB1_MOUSE.gar;0.876;0.007;0.014;2962;409011;173;420
H0X602_OTOGA.gar;1.0;0.076;0.141;897;10956;0;0
F6PM46_HORSE.gar;1.0;0.065;0.122;2194;31588;0;0
A0A0H5S6V4_BRUMA.gar;1.0;0.542;0.703;1594;1348;1;0
G3TIP0_LOXAF.gar;1.0;0.087;0.16;2166;22683;0;0
TRI32_MOUSE.gar;1.0;0.284;0.442;3194;8059;0;0
A0A096LWM2_POEFO.gar;0.975;0.411;0.578;1580;2262;0;41
H3AVK0_LATCH.gar;0.783;0.105;0.185;1646;14004;796;456
BBS10_HUMAN.gar;0.842;0.89;0.865;3028;374;0;567
F6UTK2_ORNAN.gar;0.695;0.025;0.048;1890;73464;210;828
M3YV44_MUSPF.gar;0.636;0.109;0.186;1528;12439;0;875
W4Z211_STRPU.gar;1.0;0.5;0.667;222;222;0;0
F7DYZ6_XENTR.gar;0.985;0.159;0.274;2920;15397;76;43
J9K6V4_ACYPI.gar;1.0;0.72;0.837;1910;743;0;0
F6TUH0_HORSE.gar;1.0;0.83;0.907;2236;457;0;0
BBS2_DANRE.gar;1.0;0.173;0.295;2577;12338;0;0
F6TJD2_ORNAN.gar;0.387;0.067;0.114;1340;18566;0;2127
F6XU90_ORNAN.gar;0.831;0.084;0.153;2974;32624;0;605
H0W8L4_CAVPO.gar;1.0;0.5;0.667;2121;2121;0;0
M3ZHU5_XIPMA.gar;1.0;0.113;0.203;900;7058;0;0
I3MEE1_ICTTR.gar;0.992;0.006;0.012;2639;436369;0;22
G1SEN4_RABIT.gar;0.712;0.103;0.18;3137;27308;0;1270
K2MSG2_TRYCR.gar;1.0;0.5;0.667;1440;1440;0;0
A4HH17_LEIBR.gar;1.0;0.5;0.667;561;561;0;0
G1P0F6_MYOLU.gar;1.0;0.044;0.084;1162;25277;0;0
W6KXN0_9TRYP.gar;1.0;0.5;0.667;1743;1743;0;0
F6WD17_ORNAN.gar;0.85;0.076;0.14;1399;17077;0;246
F7F169_ORNAN.gar;1.0;0.243;0.391;564;1760;0;0
F6QX88_CIOIN.gar;1.0;0.503;0.669;1988;1961;0;0
T1EEF4_HELRO.gar;0.781;0.211;0.332;961;3595;569;269
W5MZI7_LEPOC.gar;0.888;0.105;0.188;833;7072;0;105
G1SQG3_RABIT.gar;0.926;0.007;0.014;1840;272710;6000;148
A0A078B9U9_STYLE.gar;0.0;0.0;0.0;0;1752;0;1752
M3X7G4_FELCA.gar;0.976;0.064;0.12;2110;30910;1931;52
A0A0N0P3G2_LEPSE.gar;1.0;0.5;0.667;555;555;0;0
F6Z5Q1_HORSE.gar;0.984;0.063;0.118;2151;32098;55;36
D6WTY1_TRICA.gar;0.966;0.189;0.316;1620;6968;0;57
W5JPA7_ANODA.gar;0.954;0.582;0.723;2012;1448;0;97
H2V5Z2_TAKRU.gar;1.0;0.169;0.289;1797;8818;0;0
V5BJR9_TRYCR.gar;0.0;0.0;0.0;0;0;1122;1122
A0A0W8C8Z9_PHYNI.gar;0.051;1.0;0.097;29;0;89;538
BBS5_DANRE.gar;0.996;0.125;0.222;1486;10372;0;6
B4J7X0_DROGR.gar;1.0;0.355;0.524;1616;2941;0;0
M3XVF5_MUSPF.gar;1.0;0.11;0.198;1782;14425;0;0
